type	Epi	Fib	B	NK	CD4T	CD8T	Mono	Neutro	Eosino
Control	0.121719963967616	0.0233281884229057	0.0197461853390487	0.0235476778863154	0.010101992243215	0	0.0354753579238672	0.766080634217032	0
Breast cancer	0.621994104495357	0	0.0487100032517958	0.0676812192511159	0.0509555589892321	0	0.0616920712114987	0.148967042801	0
Control	0.592654269343055	0	0.0716512327179939	0.0913876929162159	0.0806062051659674	0	0.0698765754632949	0.0938240243934734	0
Control	0.707340136720032	0	0.0438368022039466	0.0622858998465037	0.0471790459579252	0	0.0598842705852544	0.0794738446863384	0
Control	0.305805506483036	0.0453119018063289	0.0362249963425112	0.0357178139310849	0.0123544792187342	0	0.0654569949043808	0.499128307313924	0
Control	0.948700470707138	0	0.00951158620469703	0.0112832113665943	0.00722562843894514	0	0.013254407050499	0.0100246962321265	0
Breast cancer	0.563230320525423	0.0317592369472948	0.0519451835218231	0.0625460802567413	0.0400777187536987	0	0.0740716544937303	0.176369805501289	0
Control	0.633195739915853	0	0.0471059177343569	0.0635997801829561	0.0422507915224836	0	0.164917538433074	0.0350290333635345	0.0139011988477416
Breast cancer	0.312635613331413	0.0218609811628847	0.0415199046985452	0.0539524476444821	0.0269587102294521	0	0.066878976105947	0.476193366827276	0
Breast cancer	0.199272434206004	0.0360937322463003	0.0211546610006264	0.0183820066592677	0	0	0.0789322633190591	0.646164902568742	0
Breast cancer	0.957505798947748	0	0.00815690656355367	0.0111062144454469	0.00651077520262379	0	0.0104933634825912	0.00622694135803591	0
Breast cancer	0.210605663611372	0.0562327734589212	0.0295038554985551	0.0327437665273629	0.0123094055202875	0	0.0302779953403577	0.628326540043144	0
Breast cancer	0.239649832643016	0.0714328857369174	0.0451943211779708	0.0546551225100206	0.0347809609048019	0	0.0645100402981569	0.489776836729116	0
Breast cancer	0.254497456575345	0.052875394398657	0.055072519735295	0.0618631136081956	0.0358650371193545	0	0.0889386804378665	0.450887798125286	0
Control	0.427148841447357	0	0.0503704877946873	0.0811196935718485	0.051266640421138	0	0.0698090808242132	0.320285255940756	0
Control	0.598212252255794	0.186807324766267	0.0364089421334127	0.0661859373032394	0.0486608227690545	0	0.0403663449160012	0.0215159337299852	0.00184244212624572
Control	0.308804817599311	0.0159170614747353	0.0425632511296503	0.0522723982803441	0.0229966099371519	0	0.0483375169088624	0.509108344669945	0
Control	0.0361021131816577	0.0100346843568678	0	0	0	0	0	0.953863202461474	0
Breast cancer	0.644277264218237	0	0.0472693847778245	0.0693551181470526	0.0433965876260023	0	0.0773319041871246	0.118369741043759	0
Breast cancer	0.285253298991195	0.0276520221865933	0.0472444045467342	0.0711104182696882	0.0405874368954051	0	0.123260367418913	0.404892051691472	0
Breast cancer	0.570025465972214	0	0.0418708241998103	0.0560054883549474	0.0387510381961213	0	0.0640264285456956	0.229320754731211	0
Breast cancer	0.121346288319014	0.0180606182248015	0	0	0	0	0.0300362238336187	0.830556869622566	0
Control	0.483238865576727	0.0243712340193702	0.0563662372582459	0.0679042692447124	0.042851910179846	0	0.0750622057553201	0.250205277965779	0
Control	0.276640388276465	0.0381172088102903	0.0322421199876399	0.0435003155371449	0.0231452816514258	0	0.0537638243989465	0.532590861338088	0
Breast cancer	0.396859855575	0.0370245640742571	0.0505528365826154	0.0698606673062804	0.0552134422825882	0	0.0679290406777134	0.322559593501546	0
Control	0.828230436314229	0	0.0278875676636922	0.0390798077344009	0.0288071300890441	0	0.0341599589829714	0.0391050403852702	0.0027300588303917
Control	0.829380981937039	0	0.0233300556909029	0.0422574402297517	0.0299327187619001	0	0.0415763322942083	0.0270349198390569	0.00648755124714109
Breast cancer	0.416450227208207	0.0414320594930676	0.0479169729948208	0.0679432943430459	0.0381221401290456	0	0.0789191540666891	0.309216151765124	0
Breast cancer	0.67409677940844	0	0.0514385669627813	0.0750212650324178	0.0605656592949108	0	0.0612384749304627	0.0776392543709876	0
Control	0.410462279794857	0.0320092369180016	0.0754845240607088	0.100275246699286	0.0856570687269076	0	0.0917134608242335	0.204398182976005	0
Breast cancer	0.638313548935845	0.0054615895204471	0.0520941863117853	0.0707403402789612	0.0523486839560927	0	0.0702356957974047	0.110805955199464	0
Control	0.338295038609047	0.0463267187682651	0.0474168121387661	0.063388676549865	0.0359015532808348	0	0.0661337097218894	0.402537490931333	0
Control	0.41104209054156	0.0349306044202761	0.038241590743814	0.0292484959917452	0.0111532188355246	0	0.0592472217386285	0.416136777728451	0
Control	0.240553753333144	0.0129177910279606	0.0771138876886745	0.0590937120124508	0.0371213832383946	0	0.112442254247139	0.460757218452236	0
Control	0.789722813273034	0	0.0295886826129934	0.0398091471355981	0.0286751492808786	0	0.0486732329733475	0.0635309747241488	0
Control	0.577639456633	0.0489050283993277	0.0397832484593429	0.0591866689774002	0.0446455839477118	0	0.0756594958742061	0.154180517709012	0
Breast cancer	0.593548413209475	0.00811593170173175	0.0377957985018234	0.0463502939875243	0.0265895682312928	0	0.0504343453505341	0.237165649017618	0
Control	0.444949883935006	0.0143196805060223	0.059211712972228	0.0726333149008096	0.0494714457561357	0	0.0710122931024715	0.288401668827327	0
Breast cancer	0.284932495387275	0.0415466771702529	0.0421469719820146	0.0470146512067111	0.0262132203146994	0	0.0733177373152573	0.48482824662379	0
Breast cancer	0.50239376886441	0.0121166528443291	0.0507134553661233	0.0710785817059692	0.0537483533314027	0	0.0656904227174589	0.244258765170307	0
Breast cancer	0.246757276130624	0.0360043869970878	0.0497188274666819	0.0621340026308352	0.0492047821514114	0	0.0968121715112236	0.459368553112136	0
Control	0.0362529215713411	0.011126381447627	0	0	0	0	0	0.952620696981032	0
Control	0.98232037710931	0	0.00289839239137545	0.00474464049582707	0.00388881183141977	0	0.00376698707239534	0.0016975783142316	0.000683212785440354
Control	0.196823102371985	0.034182310162518	0.0295301117143594	0.0281623183586421	0.00374441802774354	0	0.0353072010613523	0.6722505383034	0
Control	0.185416556915862	0.0397789548475434	0.0135263379904081	0.0250308229064317	0.00589794679638447	0	0.0280103242913812	0.702339056251989	0
Breast cancer	1	0	0	0	0	0	0	0	0
Breast cancer	0.789194423063315	0	0.0348123278551836	0.0471096680222948	0.0360792894516303	0	0.0362143404702448	0.0473448450648796	0.00924510607245133
Breast cancer	0.44154140853145	0.0293865437666102	0.0623151367173667	0.0830198036640574	0.0669631806444266	0	0.0879320799094198	0.22884184676667	0
Control	0.349825867043257	0.0288763909487045	0.0473440583404303	0.0618919338765486	0.0459690835071245	0	0.0776580791873101	0.388434587096625	0
Control	0.388889813041454	0.0529189894826641	0.0746962579658666	0.105794764830165	0.08880081624436	0	0.0885578896786153	0.200341468756875	0
Control	0.259420589955103	0.0432684842301181	0.0327139328187271	0.0393979433163662	0.0241455518227931	0	0.0565670604967004	0.544486437360192	0
Breast cancer	0.797887134233054	0	0.0429884317985097	0.0475631603124403	0.0476728123278903	0	0.0394637973055385	0.0155146652584801	0.00890999876408661
Breast cancer	0.618636666275937	0	0.0507700500123269	0.0659796584098626	0.0460418706880084	0	0.0683323847535601	0.150239369860305	0
Control	1	0	0	0	0	0	0	0	0
Control	0.303475383452099	0.0497432466375626	0.0555166543034452	0.0766885020926296	0.0542344152501735	0	0.074668689691204	0.385673108572886	0
Breast cancer	0.427796657604373	0	0.0548403916766474	0.0747876523949745	0.0484106832685548	0	0.0808718896460425	0.313292725409408	0
Breast cancer	0.655593652003184	0.0246033354520903	0.0438723488218304	0.0604745442623792	0.0370896070695073	0	0.0649255628405999	0.113440949550409	0
Control	0.300014674487393	0.0386300000421962	0.0434415653282866	0.0505847445733499	0.032053979118638	0	0.0985048863570662	0.43677015009307	0
Control	0.412280902088619	0.0382947396100844	0.0618272384913663	0.0778469010199457	0.0552614098546995	0	0.0785879932395619	0.275900815695723	0
Breast cancer	0.251020228784221	0.0352599903309416	0.0352503230912881	0.0427251282837178	0.0200761958324727	0	0.0501151824506545	0.565552951226704	0
Control	0.830589981178791	0	0.0267991906765459	0.0387575939193873	0.0337995902282369	0	0.0323140193292421	0.036615061591701	0.00112456307609522
Control	0.6813969716242	0	0.0569044864406817	0.0755845930909498	0.0619427868508642	0	0.069253545416771	0.0474201575736424	0.00749745900289118
Breast cancer	0.360405615947112	0.0347144129605065	0.0498489987435175	0.0660804683014549	0.0427749015199673	0	0.068460644559739	0.377714957967703	0
Control	0.100315905320942	0.0283747720971878	0.00231961174720241	0.00175629019599376	0	0	0.025286870593215	0.841946550045459	0
Control	0.529317210320529	0.034833854442456	0.0585349461200773	0.0748685622466839	0.052059487379396	0	0.0832292862985679	0.16715665319229	0
Breast cancer	0.569152566501634	0	0.054626000251799	0.0668420037006889	0.0477367655954222	0	0.0564397510841449	0.205202912866311	0
Breast cancer	0.147839340985488	0.0291393237233031	0.0112394529542846	0.00474084042732039	0	0	0.0200747068931173	0.786966335016487	0
Control	0.869351842317833	0	0.0227667274106586	0.0310728114702015	0.0194821490425629	0	0.0258012611949409	0.0271886186780372	0.0043365898857659
Breast cancer	0.83388203703668	0	0.0284172161463056	0.0460761633603935	0.034493447798057	0	0.0334132612488945	0.0188986674044043	0.00481920700526518
Control	0.73350052824676	0	0.0392231380655512	0.0513297583533522	0.0355479317835797	0	0.0468600606030698	0.0935385829476875	0
Breast cancer	0.950450406557815	0	0.00940550571353737	0.0134579119898494	0.0083482279017075	0	0.0113337373364618	0.00598599382837621	0.00101821667225306
Control	0.115397851896912	0.0362322255606383	0.0184797610132114	0.0236826898167447	0.0246058664483447	0	0.0488139736758369	0.732787631588312	0
Breast cancer	0.130356579185061	0.032516645151606	0.0228454974003564	0.0231795668284762	0.00468705188318454	0	0.0521007896392428	0.734313869912074	0
Breast cancer	0.86718835249653	0	0.0201935074385028	0.0328869108196531	0.0208948426901646	0	0.026540928515602	0.0263772039064417	0.00591825413310602
Control	0.0928263162107438	0.036335940466024	0.016546166935373	0.0125051469381509	0.00131629202727039	0	0.0292508290140263	0.811219308408412	0
Breast cancer	0.408742754082952	0.0255260826731673	0.0645803383128338	0.0878546273251299	0.0584088278415291	0	0.126035479776941	0.228851889987447	0
Control	0.707251222998643	0	0.0433987102077722	0.0728101888777396	0.0559211466963159	0	0.0680995908845968	0.0368385353249275	0.0156806050100054
Breast cancer	0.902156670667551	0	0.0189761879710954	0.0279803027893997	0.0173295793533978	0	0.0181117685180494	0.0121930247384037	0.00325246596210317
Control	0.109397826166115	0.0284665938779818	0.019271314223434	0.0242556600900656	0.007766934189996	0	0.0590327529117834	0.751808918540624	0
Control	0.51496028476217	0.0311824377206266	0.0523850018193209	0.0679292427423929	0.052818048421694	0	0.0608502571140744	0.219874727419721	0
Control	0.0831966688874805	0.03533427537416	0.0168663681533572	0.0258993038863705	0.0211199272894929	0	0.0343240663743838	0.783259390034755	0
Control	0.8785913641433	0	0.0181661878710362	0.0274591203914464	0.0177943014312286	0	0.0258975582990301	0.0320914678639587	0
Control	0.306752938439055	0.0577028484715255	0.0621242674557339	0.0730568795559082	0.0523520846747031	0	0.0880341450406664	0.359976836362408	0
Control	0.0561735517111906	0.0161753967334749	0	0.00146813659040582	0.00361914007219154	0	0	0.922563774892737	0
Control	0.531113679643579	0.256900380855695	0.037651159879137	0.0590885049356168	0.0561751824941451	0	0.039128699056969	0.0199423931348582	0
Control	0.35922103998865	0.0248099778058568	0.0479013218018746	0.0569941475865295	0.0388455741382517	0	0.0663532253002	0.405874713378637	0
Control	0.104450737154578	0.0280307711627969	0.00942579557373013	0.0120793430638462	0.00606797456162801	0	0.011699247107086	0.828246131376335	0
Control	0.0560160927568868	0.00210089927363053	0	0	0.000513485434416288	0	0.0294684176632905	0.911901104871776	0
Control	0.856222955597176	0	0.0257822088758784	0.0380530556909063	0.0310782287645714	0	0.0264629143544461	0.0148539484164762	0.0075466883005461
Control	0.810563369357702	0	0.0315299426175536	0.044683868609512	0.0351401196197709	0	0.0365213258441508	0.0389147101346266	0.00264666381668432
Control	0.301294404768701	0.0570049114945641	0.0537136902474458	0.079533421158798	0.0600430571296742	0	0.084009903888804	0.364400611312013	0
Control	0.293593085328066	0.0320888704155693	0.0544930341185713	0.0720648215686729	0.0520051326771221	0	0.082743104616112	0.413011951275886	0
Control	0.113041565000465	0.0380982777900723	0.0206698596517269	0.0234270984327305	0.0232678239873516	0	0.0336140405837742	0.747881334553879	0
Control	1	0	0	0	0	0	0	0	0
Control	0.197269155659737	0.0335160678164434	0.0345478075686611	0.0375142863135739	0.0214577279689782	0	0.0382296424822562	0.637465312190351	0
Control	0.508193621438991	0.020884825053461	0.0461436925787067	0.0669173250488642	0.0429059571424381	0	0.0616679623617679	0.253286616375771	0
Control	0.247781061067171	0.035196163814273	0.0654771157764523	0.0782775565009377	0.0554032044904533	0	0.127708773670884	0.390156124679829	0
Control	0.354469517289602	0.0152056552427806	0.0403644122603394	0.0498971569061793	0.0283080220416318	0	0.0496339593055887	0.462121276953878	0
Control	0.130858194027393	0.0221548655898656	0.0197525739158814	0.0262649959911371	0.0114893750524986	0	0.0260289451979166	0.763451050225307	0
Control	0.0854163399246022	0.0374933196688735	0.0482744203639461	0.0463232696141188	0.0260530632210014	0	0.088544920640369	0.667894666567089	0
Control	0.308917720644101	0.0353745871688486	0.0410587703687532	0.0506417323257814	0.0406962441860495	0	0.0552064288981733	0.468104516408294	0
Control	0.408740464983788	0.0595537772295525	0.0515792797744711	0.0658606584899287	0.0570402342852385	0	0.0657629530909627	0.291462632146058	0
Control	0.133926025239259	0.028117888804942	0.00721591111493409	0.00952379536529261	0.00198710803531934	0	0.0261455762906092	0.793083695149643	0
Control	0.76455931842765	0	0.0415375432858397	0.059881272419896	0.0520230280053397	0	0.0421843475063778	0.0299926359798855	0.00982185437501174
Control	0.86921111918996	0	0.0217973755539952	0.0354427175468672	0.0273026617970587	0	0.0254252557528913	0.0144695818923165	0.00635128826691152
Control	0.411584831499841	0.058228635386218	0.0554396717780757	0.0795598829096324	0.0552745094988297	0	0.0805218004753163	0.259390668452087	0
Control	1	0	0	0	0	0	0	0	0
Control	0.920459426232235	0	0.0133601648760176	0.0206376081963476	0.0146444663345719	0	0.0191840372886239	0.010207774138215	0.00150652293398934
Control	0.637172935257114	0	0.0495157269267042	0.0641781385222201	0.0431334205024304	0	0.0634168849904748	0.142582893801057	0
Control	0.889012231205669	0	0.0186312685696117	0.0258786849825768	0.0184901291032957	0	0.0230937847124766	0.0219089600216411	0.0029849414047294
Control	0.815376430851611	0	0.0283178669995613	0.0423110547587599	0.0319996495183567	0	0.0382697291691812	0.0386556849825499	0.0050695837199803
Control	0.342954415397136	0.0347297032709402	0.0394529862625314	0.0568739024889638	0.0466941370856796	0	0.0445307393286008	0.434764116166148	0
Control	0.500012603772537	0.224946159118279	0.0469627118586251	0.0765931662906114	0.0721478245501954	0	0.0515991271539452	0.0223742478810812	0.00536415937472571
Control	0.858178074848735	0	0.0246765335696873	0.0356500569187565	0.0259763364685028	0	0.0317222965847406	0.0226427637036812	0.001153937905897
Control	0.161684279393648	0.0390637845246775	0.0401861322345529	0.0508203251831342	0.0253584164250801	0	0.0890079891177218	0.593879073121185	0
Control	0.218777735966304	0.0744320410437181	0.0410472165138204	0.0558827984329	0.0394828266164525	0	0.0775965492102259	0.492780832216579	0
Control	0.135556210570959	0.0430514183155968	0.0312502997991323	0.0368418808866152	0.024749088726602	0	0.0388528535541861	0.689698248146908	0
Control	0.0989965295617947	0.0296595617302924	0.0200711638993525	0.0144430612876971	0.0148032230179765	0	0.0401069813882923	0.781919479114594	0
Control	0.199785424260028	0.0333960348916578	0.021850998370024	0.028819467394132	0.0125303755888421	0	0.0319384963617766	0.671679203133539	0
Control	0.1841542399661	0.0238899884976075	0.030940866483724	0.0441061318375088	0.0296171146749849	0	0.0510025758233424	0.636289082716733	0
Control	0.0825686545257776	0.0178948067335298	0	0	0	0	0.00684935052551981	0.892687188215173	0
Control	0.993335862167932	0	0.00114432282685767	0.00162280284258619	0.00125733830974465	0	0.00134125171839358	0.00125221692379207	4.62052106932975e-05
Control	0.123397177299241	0.0343299662744077	0.0275559053424355	0.03380408920273	0.0211506759530213	0	0.042205971556843	0.717556214371322	0
Control	0.504016776890076	0.0607502202670416	0.080463676518601	0.101489027922484	0.10346025216164	0	0.0590330485124591	0.0823396450706707	0.00844735265702783
Breast cancer	0.86083334500265	0	0.0277528887722994	0.0373098103338813	0.0354577924137217	0	0.0230852804082689	0.0155608830691786	0
