immune cell proportion	TGCA-BC-index	type	tissue
0.00485290531445133	-1.02380967607589	Control	Cervical sample
0	-1.0225860957873	Control	Cervical sample
0.0279325281880088	-0.81779330631122	Control	Cervical sample
0.103542682254801	-1.02647627798499	Control	Cervical sample
0.337649691856884	-1.13553625905476	Control	Cervical sample
0.308297107934717	-1.47101186089814	Control	Cervical sample
0.420758622825118	-1.09631617777872	Breast cancer	Cervical sample
0.147107512449594	-0.829140155746324	Control	Cervical sample
0.452711266173453	-1.30923511154737	Control	Cervical sample
0.0321978972923644	-0.972514009941174	Control	Cervical sample
0.182134976340004	-0.908996808958943	Breast cancer	Cervical sample
0.641024530235668	-1.66175345918872	Control	Cervical sample
0.614838898641318	-1.64746344593244	Control	Cervical sample
0.272419108226666	-1.51101383065645	Control	Cervical sample
0.582882881932423	-1.64807719347283	Control	Cervical sample
0.604882286748944	-1.3322949082805	Breast cancer	Cervical sample
0.378474442681757	-0.964183445722903	Control	Cervical sample
0.436650836660363	-1.11041067870235	Control	Cervical sample
0.909511085200214	-1.80026383532916	Control	Cervical sample
0.49630724899088	-1.45584029832803	Control	Cervical sample
0.255157087058247	-1.24065059331062	Control	Cervical sample
0.331929468179373	-1.22904395090311	Control	Cervical sample
0.801815483319996	-1.46545234622969	Control	Cervical sample
0.289419486270964	-1.17261101863972	Control	Cervical sample
0.340298903085492	-1.21565478361846	Breast cancer	Cervical sample
0.709140130187676	-1.48721750598146	Breast cancer	Cervical sample
0.809974044384861	-1.48389285645065	Control	Cervical sample
0.247473985190834	-1.20968538690327	Control	Cervical sample
0.844023703055839	-1.82369219485895	Control	Cervical sample
0.402015808824882	-1.16456063047953	Breast cancer	Cervical sample
0.44085044704544	-1.48437524967524	Control	Cervical sample
0.31586385759233	-1.08983881577357	Control	Cervical sample
0.321400262046011	-1.16658255536001	Control	Cervical sample
0.639077138355734	-1.39000049687999	Control	Cervical sample
0.318809609003158	-0.956417765744191	Control	Cervical sample
0.486547290839983	-1.12001539721687	Control	Cervical sample
0.360652999614754	-1.06669995329658	Control	Cervical sample
0.362575772957703	-1.05850280589914	Control	Cervical sample
0.821442584953793	-1.72420450325652	Control	Cervical sample
0.746167372632451	-1.56687879097986	Control	Cervical sample
0.488085825092793	-1.21152003633524	Control	Cervical sample
0.353355945353242	-1.22962121644135	Control	Cervical sample
0.608806332363727	-1.49312394412511	Control	Cervical sample
0.850261603379413	-1.47069797486356	Control	Cervical sample
0.289059100680217	-1.13426120084039	Breast cancer	Cervical sample
0.440809713503857	-1.31424721337884	Control	Cervical sample
0.924409023531341	-1.61017379152742	Control	Cervical sample
0.620313533030494	-1.56393316238955	Breast cancer	Cervical sample
0.579547805085544	-1.188180616312	Control	Cervical sample
0.42087261099113	-1.35902558122607	Control	Cervical sample
0.255725002394333	-1.05868658675341	Control	Cervical sample
0.953783395780267	-1.85441268899933	Control	Cervical sample
0.642765491152021	-1.47088072078382	Control	Cervical sample
0.750458788668301	-1.59759534771525	Control	Cervical sample
0.281052146333983	-1.24458755090577	Control	Cervical sample
0.904535291748073	-1.88849461635114	Control	Cervical sample
0.873416833203761	-1.62423569356684	Control	Cervical sample
0.510468471046134	-1.40429201664207	Breast cancer	Cervical sample
0.814028285458528	-1.63660039776313	Control	Cervical sample
0.00675323076252145	-0.985403609801683	Control	Cervical sample
0.685354540081103	-1.56335309764355	Control	Cervical sample
0.717990227790483	-1.53561603659527	Breast cancer	Cervical sample
0.251973321698866	-1.4133013347566	Control	Cervical sample
0.77722028806649	-1.72000659646028	Control	Cervical sample
0.758457849046445	-1.72572633980392	Breast cancer	Cervical sample
0.692141523423937	-1.65057537363392	Control	Cervical sample
0.828107350129496	-1.68817429209757	Control	Cervical sample
0.852088461463269	-1.91689596187416	Control	Cervical sample
0.875624992553805	-1.92411103202764	Control	Cervical sample
0.180430943190515	-1.1022252138278	Control	Cervical sample
0.588369486604332	-1.54278629706857	Control	Cervical sample
0.798608157784057	-1.53731567073963	Control	Cervical sample
0.568935974123772	-1.59239426500067	Breast cancer	Cervical sample
0.133964571672774	-1.15478125526398	Control	Cervical sample
0.150607542757499	-0.83731824009487	Control	Cervical sample
0.542748441070667	-1.38601684848791	Control	Cervical sample
0.326041427339468	-1.18573553423713	Control	Cervical sample
0.178633393002904	-1.06060871670106	Control	Cervical sample
0.695840271715534	-1.7090534763802	Breast cancer	Cervical sample
0.964593780113969	-1.7456825350317	Control	Cervical sample
0.257658993979536	-1.22612684168931	Control	Cervical sample
0.422030457385911	-1.14428316661263	Control	Cervical sample
0.407511224626987	-1.23284393523486	Control	Cervical sample
0.949226443959853	-1.84797167193324	Control	Cervical sample
0.801528630980863	-1.81602635462849	Breast cancer	Cervical sample
0.844126675281769	-1.82234095111307	Control	Cervical sample
0.566261359844254	-1.59110069747034	Control	Cervical sample
0.00410294307461779	-1.11361533906741	Control	Cervical sample
0.708943704880729	-1.57443508344599	Control	Cervical sample
0.95397121229527	-1.72122663582784	Control	Cervical sample
0.621696936688073	-1.3449369958966	Breast cancer	Cervical sample
0.535889298227771	-1.51727500998236	Control	Cervical sample
0.762621916218109	-1.51372501134049	Control	Cervical sample
0.702886418092032	-1.63382368991084	Control	Cervical sample
0.697173319650694	-1.73902704029824	Breast cancer	Cervical sample
0.831165094208028	-1.75233499083439	Breast cancer	Cervical sample
0.250493154177383	-1.32426529324586	Control	Cervical sample
0.70654778702096	-1.51292883521378	Control	Cervical sample
0.592503347866294	-1.55223869440696	Control	Cervical sample
0.565549524125522	-1.36274886888543	Control	Cervical sample
0.80307809717627	-1.88130710671366	Control	Cervical sample
0.508644769077443	-1.19486471378061	Breast cancer	Cervical sample
0.00811178470664393	-0.865396705262263	Control	Cervical sample
0.806069373118295	-1.73378125304856	Control	Cervical sample
0.469132739447841	-1.00348801902995	Control	Cervical sample
0.792789104426436	-1.60151224444188	Breast cancer	Cervical sample
0.00934822998439345	-0.714354250475836	Control	Cervical sample
0.74467260285176	-1.53202766980981	Control	Cervical sample
0.797265762820779	-1.49056080973707	Breast cancer	Cervical sample
0.477419997967582	-1.679361759208	Control	Cervical sample
0.523536681780033	-1.48442514835842	Control	Cervical sample
0.887785683391485	-1.74620648262747	Control	Cervical sample
0.199367767403525	-0.91784559880626	Breast cancer	Cervical sample
0.484500398504256	-1.27101300646927	Control	Cervical sample
0.859397804315848	-1.86874804271867	Breast cancer	Cervical sample
0.763558668509942	-1.64104606391113	Control	Cervical sample
0.775123506832398	-1.62335296132656	Control	Cervical sample
0.537113961031292	-1.1818861734837	Control	Cervical sample
0.564422902286394	-1.30003715771667	Control	Cervical sample
0.784980554365949	-1.70768793991984	Breast cancer	Cervical sample
0.77079831702073	-1.63116026324992	Control	Cervical sample
0.0621923326522515	-0.639217444519747	Control	Cervical sample
0.495010925984416	-1.01939829653011	Control	Cervical sample
0.473569293479212	-1.57080690205347	Control	Cervical sample
0.221695539420918	-1.2541952683141	Control	Cervical sample
0.508472466931128	-0.986692145732962	Control	Cervical sample
0.346776451795744	-1.47527874563281	Control	Cervical sample
0.612553186942984	-1.68124738142101	Control	Cervical sample
0.331073162121511	-0.752220994339277	Breast cancer	Cervical sample
0.693865009711723	-1.41719395245409	Control	Cervical sample
0.601211571916046	-1.1011943606208	Control	Cervical sample
0.167694976358273	-1.04679891030308	Control	Cervical sample
0.709436717965655	-1.58433287967142	Control	Cervical sample
0.46874610359385	-1.07070430682709	Control	Cervical sample
0.181196483148904	-0.79289530482125	Control	Cervical sample
0.391762862011524	-1.34996561898765	Control	Cervical sample
0.524602734051613	-1.35479037707624	Control	Cervical sample
0.905008085176617	-1.70879777141826	Breast cancer	Cervical sample
0.338977108688413	-1.20262633021706	Breast cancer	Cervical sample
0.527936134629715	-1.18884571455924	Breast cancer	Cervical sample
0.357108861445741	-1.11317636883638	Control	Cervical sample
0.873290899301647	-1.6263829647832	Control	Cervical sample
0.91629901446884	-1.41136367231898	Control	Cervical sample
0.891825399758501	-1.72826278851415	Control	Cervical sample
0.877321047551981	-1.59824742479247	Breast cancer	Cervical sample
0.97566536302191	-1.80293248928963	Control	Cervical sample
0.524995481772299	-1.00654948958318	Control	Cervical sample
0.173381990389864	-1.08498974486923	Control	Cervical sample
0.667396722115251	-1.47825466899537	Control	Cervical sample
0.0493944580436153	-0.801742077896135	Control	Cervical sample
0.733635225326331	-1.65942341513213	Control	Cervical sample
0.0917503934743297	-0.934647895529074	Breast cancer	Cervical sample
0.0852030046196792	-1.24074603392702	Control	Cervical sample
0.521370495881441	-1.42459290764555	Breast cancer	Cervical sample
0.638061584425904	-1.61384314578576	Breast cancer	Cervical sample
0.799086418429137	-1.8421694856789	Control	Cervical sample
0.058443200128129	-1.11090747373496	Breast cancer	Cervical sample
0.845680607754682	-1.86434760772531	Control	Cervical sample
0.805155876902799	-1.52078597210785	Control	Cervical sample
0.610353531220508	-1.41563538146762	Control	Cervical sample
0.464294721484174	-1.27738692133281	Control	Cervical sample
0.616756282111805	-1.30117571891824	Breast cancer	Cervical sample
0.764959402214765	-1.38590986055114	Control	Cervical sample
0.757489106141469	-1.52869673337796	Control	Cervical sample
0.973300652572577	-1.67201438360456	Control	Cervical sample
0.898103479984574	-1.56637913232912	Breast cancer	Cervical sample
0.081922100774171	-0.951772610316662	Breast cancer	Cervical sample
0.0407798001874145	-0.698009081172261	Control	Cervical sample
0.494150448408801	-1.47888419266837	Control	Cervical sample
0.132189049613148	-1.08862654958804	Control	Cervical sample
0.965830612781344	-1.82731792652747	Breast cancer	Cervical sample
0.521901998756314	-1.55616463508646	Control	Cervical sample
0.652524638594425	-1.32676970285522	Breast cancer	Cervical sample
0.0540005295217434	-0.700035920347316	Control	Cervical sample
0.859013156878952	-1.70544008560912	Control	Cervical sample
0.189390198391365	-1.11834664273957	Control	Cervical sample
0.58250046807147	-1.4691114951225	Breast cancer	Cervical sample
0.159798996924714	-0.97576217421005	Breast cancer	Cervical sample
0.0845421172929053	-0.953441340894909	Control	Cervical sample
0.952317309983944	-1.85800380129207	Control	Cervical sample
0.176731890744715	-1.03096799907805	Breast cancer	Cervical sample
0.917247550705342	-1.79001161936843	Control	Cervical sample
0.0385379586091897	-1.03327661418211	Control	Cervical sample
0	-1.07616733796997	Control	Cervical sample
0.840754660799968	-1.80305674942674	Control	Cervical sample
0.840152808263123	-1.92322473036509	Breast cancer	Cervical sample
0.15035232719577	-1.14663178796998	Control	Cervical sample
0.876666699646005	-1.80032627561945	Control	Cervical sample
0.608065540237698	-1.42788700980958	Control	Cervical sample
0.419441176339411	-1.22880186531335	Breast cancer	Cervical sample
0.155360004677683	-1.13266502660957	Control	Cervical sample
0.393377508519078	-1.2389934922177	Control	Cervical sample
0.338339732996958	-0.985124121818609	Control	Cervical sample
0.955243770855506	-1.93433732971994	Breast cancer	Cervical sample
0.874842118200641	-1.97851329081864	Control	Cervical sample
0.886402523604957	-1.59220314734715	Control	Cervical sample
0.898814434743943	-1.72082033754969	Breast cancer	Cervical sample
0.629004436046163	-1.57445092052512	Control	Cervical sample
0.158015110074634	-0.887118717900376	Breast cancer	Cervical sample
0.0501699227560971	-0.985714803324378	Control	Cervical sample
0.426373845818775	-1.36096271934768	Control	Cervical sample
0.607978090929816	-1.76677399490598	Breast cancer	Cervical sample
0.818225991418923	-1.78716911652629	Control	Cervical sample
0.950222813381036	-1.87647269279439	Control	Cervical sample
0.85886784339545	-1.54931423888916	Control	Cervical sample
0.444946459269088	-1.42590951301321	Control	Cervical sample
0.677374049509858	-1.57607239116903	Control	Cervical sample
0.953025098719631	-1.78390510301829	Breast cancer	Cervical sample
0.18160080901909	-1.11166297574033	Control	Cervical sample
0.143568144329135	-1.13418145090447	Control	Cervical sample
0.134637925306283	-1.1057981134409	Control	Cervical sample
0.145905699203388	-0.89227998502417	Breast cancer	Cervical sample
0.668661825737566	-1.50087931763138	Control	Cervical sample
0.156173649325097	-0.684953498085752	Control	Cervical sample
0.0526372987498129	-0.98817226427385	Control	Cervical sample
0.127348439371675	-0.787432814106692	Breast cancer	Cervical sample
0.772829566849181	-1.63978778069883	Control	Cervical sample
0.230177759303786	-1.2429015650379	Control	Cervical sample
0.646247677075018	-1.37165207378815	Control	Cervical sample
0.829168786809785	-1.56411939790514	Breast cancer	Cervical sample
0.865434735547675	-1.82208535662244	Control	Cervical sample
0.567299564987915	-1.541251364433	Control	Cervical sample
0.961802712314144	-1.70570633613431	Breast cancer	Cervical sample
0.450113950201803	-1.2500826935791	Control	Cervical sample
0.830858612774047	-1.82943767478364	Control	Cervical sample
0.572911006339433	-1.54036030929862	Control	Cervical sample
0.888470325580475	-1.85443808809456	Control	Cervical sample
0.742967270689367	-1.7604335535571	Breast cancer	Cervical sample
0.343492657157669	-1.2694563322394	Control	Cervical sample
0.45572677710427	-1.57690054011973	Breast cancer	Cervical sample
0.895541342920899	-1.85684207597954	Breast cancer	Cervical sample
0.765027510060956	-1.80057882474314	Control	Cervical sample
0.484781048788566	-1.48046351813877	Control	Cervical sample
0.32072322478657	-1.12643607540614	Control	Cervical sample
0.678855486067014	-1.70014056626758	Control	Cervical sample
0.516644585339245	-1.45222305499432	Control	Cervical sample
0.934303799746561	-1.78625066644326	Breast cancer	Cervical sample
0.223255958216536	-1.02369565394578	Breast cancer	Cervical sample
0.812770484413807	-1.59312484062898	Control	Cervical sample
0.505872902481383	-1.60935882973008	Breast cancer	Cervical sample
0.0530448709755884	-0.858277652542442	Control	Cervical sample
0.926612861929941	-1.63240637146947	Control	Cervical sample
0.581087614303302	-1.44440522993128	Control	Cervical sample
0.816868567426134	-1.81247167123876	Breast cancer	Cervical sample
0.736923390147798	-1.81092515602631	Control	Cervical sample
0.944544122730092	-1.75037417619271	Control	Cervical sample
0	-0.886837424421597	Control	Cervical sample
0.932424306349746	-1.65087271867314	Control	Cervical sample
0.561477976064119	-1.3828935118984	Control	Cervical sample
0.546711863673799	-1.71527729002237	Breast cancer	Cervical sample
0.387831229508756	-1.33258100156919	Control	Cervical sample
0.489179654522977	-1.20091579820526	Control	Cervical sample
0.00921308915146085	-1.00437793940659	Control	Cervical sample
0.67672846899489	-1.72851799813489	Control	Cervical sample
0.287057746211832	-1.25316556075221	Control	Cervical sample
0.287714772209332	-1.40425614222172	Control	Cervical sample
0.255589687202144	-0.927266883084782	Control	Cervical sample
0.870834752581134	-2.00934443991127	Control	Cervical sample
0.871553416748183	-1.78360239597099	Control	Cervical sample
0.750173106264558	-1.50856266165588	Control	Cervical sample
0.536149720744337	-1.50471222285573	Breast cancer	Cervical sample
0.372868086059919	-1.11126594790938	Control	Cervical sample
0.525899626406826	-1.68984682337767	Control	Cervical sample
0.891328139079021	-1.92800700589528	Control	Cervical sample
0.0342968700938431	-1.09151998719	Control	Cervical sample
0.112564098837055	-1.22223597709894	Control	Cervical sample
0.901633660242569	-1.53842020794713	Control	Cervical sample
0.203534220605548	-1.249384721608	Control	Cervical sample
0.745075296650324	-1.74449895165163	Control	Cervical sample
0.92424301290504	-1.89228162094654	Breast cancer	Cervical sample
0.656453147182714	-1.67158956371076	Control	Cervical sample
0.619906403217294	-1.76151333657348	Control	Cervical sample
0.429540237016594	-1.16868652058258	Control	Cervical sample
0	-0.948318906883878	Control	Cervical sample
0	-0.968641874919591	Control	Cervical sample
0.741628751549243	-1.85875012927962	Breast cancer	Cervical sample
0.8043275529916	-1.69597120699342	Control	Cervical sample
0.260786010247137	-1.36855546149666	Control	Cervical sample
0	-0.889892499167195	Control	Cervical sample
0.146291503557454	-1.05089447799968	Breast cancer	Cervical sample
0.00166181163156826	-0.967944712046545	Breast cancer	Cervical sample
0.572256701587372	-1.50607274852109	Control	Cervical sample
0.331003816089914	-1.37342842420096	Control	Cervical sample
0.585095350421458	-1.65241659575083	Control	Cervical sample
0.773370819022962	-1.46715971067014	Control	Cervical sample
0.864027326381826	-1.63441030249838	Control	Cervical sample
0.887910395617495	-1.92495548706678	Breast cancer	Cervical sample
0	-1.02717930012797	Control	Cervical sample
0.688280451994932	-1.85460263958536	Control	Cervical sample
0.742749230461866	-1.50498682045596	Control	Cervical sample
0.893092592482954	-1.79606750354533	Control	Cervical sample
0.364031906525859	-1.10647355516908	Breast cancer	Cervical sample
0.856818659147067	-1.68329480689523	Control	Cervical sample
0.690134100647212	-1.76359413271411	Control	Cervical sample
0.248664235467342	-0.754191166794367	Control	Cervical sample
0.647665635327037	-1.64090253705566	Breast cancer	Cervical sample
0.600290647290561	-1.52961071788334	Control	Cervical sample
0.602903379591218	-1.59705872172097	Control	Cervical sample
0.386551973185849	-1.25895197320788	Control	Cervical sample
0.347384920512995	-1.1854504953005	Control	Cervical sample
0.344679019342869	-1.432811603153	Control	Cervical sample
0.890890637601485	-1.7131747884246	Breast cancer	Cervical sample
0.635494085901373	-1.73357227454623	Control	Cervical sample
0.31338829771621	-1.49254867121495	Control	Cervical sample
0.323621215954686	-1.31347711562358	Breast cancer	Cervical sample
0.528374296518163	-1.42355096160665	Control	Cervical sample
0.52431453152573	-1.35038521632211	Control	Cervical sample
0	-1.03772622550071	Control	Cervical sample
0.546002984035494	-1.58600824343257	Control	Cervical sample
0.8294731082018	-1.56258488799598	Control	Cervical sample
0.378135902508138	-1.15161562296851	Control	Cervical sample
0.557069671162666	-1.32394172583043	Control	Cervical sample
0.42937221402421	-1.48830794771126	Control	Cervical sample
0	-0.833917580853367	Control	Cervical sample
0.780972449506914	-1.71340819760688	Control	Cervical sample
0.101298013982943	-1.01606909367976	Breast cancer	Cervical sample
0.694304406442645	-1.59282583641	Breast cancer	Cervical sample
0.534784942059861	-1.27652949210808	Control	Cervical sample
0.747916365603024	-1.67856618604733	Breast cancer	Cervical sample
0.570401575544819	-1.21165183769468	Breast cancer	Cervical sample
0.807927306534669	-1.64402987566422	Control	Cervical sample
0.0538089892220508	-1.12619917214718	Control	Cervical sample
0.0306589573203997	-0.968236915573446	Control	Cervical sample
0.753318228315786	-1.6889631565264	Control	Cervical sample
0.619337681719195	-1.40905649075316	Control	Cervical sample
0.134770802545743	-1.20416905075126	Breast cancer	Cervical sample
0.844418356658861	-1.7976549573842	Control	Cervical sample
0.829126724398139	-1.86912056763944	Breast cancer	Cervical sample
0.567830917168464	-1.43313587966047	Control	Cervical sample
0.915850259084262	-1.8680709147724	Control	Cervical sample
0.572924733500667	-1.46329306661785	Breast cancer	Cervical sample
0.53988140459456	-1.40536280764326	Control	Cervical sample
0.608937810859538	-1.39209277985725	Control	Cervical sample
0.641006788432954	-1.47696235330894	Breast cancer	Cervical sample
0.289703657919076	-0.850937550963043	Control	Cervical sample
0.703345910411958	-1.44491454514233	Control	Cervical sample
0.411119297446361	-1.46350734753469	Control	Cervical sample
0.93322952338092	-1.76035262373342	Control	Cervical sample
0.888181574709489	-2.04329775471528	Control	Cervical sample
0.348791930876155	-1.15747510633438	Breast cancer	Cervical sample
0.654961161143505	-1.58320302271545	Control	Cervical sample
0.0496060962413124	-0.866711097718897	Control	Cervical sample
0.260246354636142	-1.01632668331878	Control	Cervical sample
0.328428980457828	-1.56949038437077	Control	Cervical sample
0.469547534232987	-1.58949512963077	Control	Cervical sample
0.90223169665279	-1.69322934403189	Control	Cervical sample
0.41868164942291	-1.32089683383763	Control	Cervical sample
0.0792133941916598	-0.960618149496207	Control	Cervical sample
0.946341738011748	-1.59089682632648	Control	Cervical sample
0.286487627493614	-1.0970964253269	Control	Cervical sample
0.182864591411635	-1.13509509049668	Control	Cervical sample
0.549403881557538	-1.26612482469375	Breast cancer	Cervical sample
0.810129916138074	-1.79584346999334	Control	Cervical sample
0.186117967369083	-0.666266744189288	Control	Cervical sample
0.172590091276271	-1.08662603034993	Breast cancer	Cervical sample
0.876326577754684	-1.85433921167196	Control	Cervical sample
0.898343538458531	-1.66160904582148	Control	Cervical sample
0.548056543720415	-1.51684097563231	Control	Cervical sample
0.749316235931364	-1.73160171397598	Breast cancer	Cervical sample
0.606241964857681	-1.10507201100123	Control	Cervical sample
0.226860018817375	-1.28955433795859	Control	Cervical sample
0.665952427730584	-1.32618908548436	Control	Cervical sample
0.414824979048058	-1.4872213728716	Control	Cervical sample
0.88774624963369	-1.75650936515334	Control	Cervical sample
0.324531010541927	-1.21440402842713	Control	Cervical sample
0.832540305870749	-1.71608919331846	Breast cancer	Cervical sample
0.799339717300437	-1.99252233260291	Control	Cervical sample
0.691364781911637	-1.5889759705112	Control	Cervical sample
0.615613638570206	-1.37426191803087	Control	Cervical sample
0.884335397684964	-1.6727676374009	Control	Cervical sample
0.119949617019977	-0.991140864363247	Breast cancer	Cervical sample
0.65300651739751	-1.71315487829589	Control	Cervical sample
0.611235614942058	-1.63558939962995	Control	Cervical sample
0.799429764586283	-1.64076927287681	Control	Cervical sample
0	-0.943594944362225	Breast cancer	Cervical sample
0.590631986708662	-1.47182339664119	Control	Cervical sample
0.301356112783201	-1.3426776668492	Control	Cervical sample
0.657430935267543	-1.60858306889191	Control	Cervical sample
0.350919117478354	-0.775541511460648	Breast cancer	Cervical sample
0.103836198465929	-0.90301510410649	Control	Cervical sample
0.802545213705221	-1.66130528894464	Control	Cervical sample
0.574074031246941	-1.62449118884088	Control	Cervical sample
0.711621488328633	-1.39150055687407	Control	Cervical sample
0.66206308258373	-1.50808901332082	Breast cancer	Cervical sample
0.704848931127271	-1.38618480249108	Control	Cervical sample
0.796017328651181	-1.6668826650645	Control	Cervical sample
0.630142160440609	-1.57831705843758	Breast cancer	Cervical sample
0.19095429235251	-1.25015221429541	Control	Cervical sample
0.38022475313232	-1.18852315930674	Control	Cervical sample
0.874302560818139	-1.71733771019585	Control	Cervical sample
0.502962518748519	-1.58421397322487	Control	Cervical sample
0.564719688890283	-1.38621202699272	Control	Cervical sample
0.253516522546293	-0.717425143843224	Control	Cervical sample
0.00477242423737614	-1.12158329774677	Breast cancer	Cervical sample
0.453130051997683	-1.48146910708918	Control	Cervical sample
0.767007249942327	-1.50677227453089	Control	Cervical sample
0.0270167145253456	-1.02891365099629	Breast cancer	Cervical sample
0.156766248800615	-0.943072518471933	Control	Cervical sample
0.366126466749952	-1.22897829248988	Control	Cervical sample
0.223901751619982	-0.944743053088852	Breast cancer	Cervical sample
0.555326422736469	-1.26803217672599	Control	Cervical sample
0.62260963010602	-1.36882774109544	Control	Cervical sample
0.143927761451168	-0.93098413278392	Control	Cervical sample
0.850081061021471	-1.99799372652082	Breast cancer	Cervical sample
0.588957830156817	-1.35897082374011	Control	Cervical sample
0.621475382831267	-1.56940496637962	Control	Cervical sample
0.917501732297038	-1.58126093450842	Control	Cervical sample
0.530829199985023	-1.17497562460272	Breast cancer	Cervical sample
0.651716140778776	-1.67383607572466	Control	Cervical sample
0.340581112560645	-0.961697862456836	Control	Cervical sample
0.0613701379027273	-0.968562942490398	Control	Cervical sample
0.282192610585607	-1.24124586274279	Control	Cervical sample
0.533174405033216	-1.2088761735678	Control	Cervical sample
0.630667726016757	-1.51486264992489	Control	Cervical sample
0.547264469704937	-1.28078870792596	Breast cancer	Cervical sample
0.449423728110566	-1.46693045912152	Control	Cervical sample
0.411963215810331	-1.49661742114101	Control	Cervical sample
0.930164533563664	-1.78147977634614	Breast cancer	Cervical sample
0.330655836604403	-0.831388298417639	Control	Cervical sample
0.709191243412242	-1.83450166807103	Control	Cervical sample
0.293782606324696	-1.07346034673036	Control	Cervical sample
0.403826309603754	-1.18338783667072	Control	Cervical sample
0.266935116558654	-1.09002368452724	Control	Cervical sample
0.184698778876139	-1.16401869670159	Control	Cervical sample
0.747936528224618	-1.68075371823782	Control	Cervical sample
0	-1.01777021091039	Control	Cervical sample
0.356638901480717	-1.2039490878671	Breast cancer	Cervical sample
0.893989307521767	-1.72697716643357	Control	Cervical sample
0.400512996585361	-1.30836163179974	Control	Cervical sample
0.184208371300941	-1.18949993561389	Breast cancer	Cervical sample
0.870732077641593	-1.69232343760717	Control	Cervical sample
0	-1.17496630388546	Control	Cervical sample
0.740963522128614	-1.6838596087979	Control	Cervical sample
0.411413453471446	-1.21447349618787	Breast cancer	Cervical sample
0.216997802878132	-1.03534491137046	Control	Cervical sample
0.628075156481425	-1.40080667743631	Control	Cervical sample
0.819649277435226	-1.76461645693302	Control	Cervical sample
0.794420129636785	-1.76194875320776	Control	Cervical sample
0.670504431453799	-1.59164984627621	Breast cancer	Cervical sample
0.509113155269239	-1.60576999745796	Control	Cervical sample
0.605863187205927	-1.58291799795845	Control	Cervical sample
0.500381229238428	-1.35245495310842	Control	Cervical sample
0.0728074327499524	-1.2789964374545	Control	Cervical sample
0.831980783791628	-1.85112368123365	Control	Cervical sample
0.565079396201707	-1.76712896510741	Control	Cervical sample
0.185592052197357	-0.816396958479	Control	Cervical sample
0	-1.14082581638066	Control	Cervical sample
0.519735283576848	-1.16246155339919	Control	Cervical sample
0.91972407377211	-1.87110175244754	Breast cancer	Cervical sample
0.737574654364829	-1.81275478665082	Breast cancer	Cervical sample
0.517404882243066	-1.73122822140253	Control	Cervical sample
0.772070645938006	-1.821530048981	Control	Cervical sample
0.31168654016233	-1.27727004597633	Breast cancer	Cervical sample
0.405298968287934	-1.38339137984446	Control	Cervical sample
0.565607661981863	-1.51873512011062	Control	Cervical sample
0.81414760069914	-1.75394718953334	Control	Cervical sample
0.446550004694329	-1.3157686055685	Control	Cervical sample
0.612382646502828	-1.52558997023889	Control	Cervical sample
0.34762179378309	-1.25848848097018	Control	Cervical sample
0.356223854517541	-1.16595541589499	Control	Cervical sample
0	-0.963355082601617	Control	Cervical sample
0.279990657632621	-1.01644185788093	Control	Cervical sample
0.545693065742293	-1.34012253394429	Control	Cervical sample
0.0342683305003507	-0.845736429397792	Breast cancer	Cervical sample
0.129412540008119	-1.01677958906096	Control	Cervical sample
0.875140655515662	-1.49084063882516	Control	Cervical sample
0	-0.803694169166862	Control	Cervical sample
0.00253602964212153	-1.00889346068495	Control	Cervical sample
0.513469319398493	-1.37302921879492	Control	Cervical sample
0.926839019748585	-1.49272824927496	Control	Cervical sample
0.758352757088489	-1.52583648210756	Control	Cervical sample
0.408890567808075	-1.04947066131326	Control	Cervical sample
0.69648851212792	-1.52281099959336	Control	Cervical sample
0.237071083844342	-1.09094355776401	Control	Cervical sample
0.557081916025792	-1.47435782029659	Control	Cervical sample
0.284793706482141	-1.06929158682496	Breast cancer	Cervical sample
0.354714926916134	-1.17650533321935	Control	Cervical sample
0.240832431370059	-1.22655497755306	Control	Cervical sample
0.0596437859807915	-0.89622066816645	Control	Cervical sample
0.672548254205256	-1.47781493065028	Control	Cervical sample
0.868348644277311	-1.88809885937729	Control	Cervical sample
0.440421285706128	-1.57327700779636	Control	Cervical sample
0.647000925779079	-1.25192912786696	Control	Cervical sample
0.814643544856539	-1.8019109067067	Control	Cervical sample
0.686351364685118	-1.6009955903485	Control	Cervical sample
0.360822214806432	-1.10070239982276	Control	Cervical sample
0.563207754348582	-1.24688451847751	Control	Cervical sample
0.698876799719422	-1.51839111784983	Control	Cervical sample
0.767159196173735	-1.60650904651848	Control	Cervical sample
0.689478471287448	-1.7364730964905	Control	Cervical sample
0.800902207506984	-1.81873562719033	Breast cancer	Cervical sample
0.796400304737853	-1.38621515060239	Control	Cervical sample
0.423398425023931	-1.21950293658502	Breast cancer	Cervical sample
0.00900227603186464	-0.868691308154474	Breast cancer	Cervical sample
0.514428503973735	-1.40836621901743	Control	Cervical sample
0.663213859600627	-1.53562624985914	Breast cancer	Cervical sample
0.858819988933124	-1.63187530445936	Control	Cervical sample
0.656697478980416	-1.59765754773992	Control	Cervical sample
0.540450819838359	-1.57339121558226	Breast cancer	Cervical sample
0.191326674144292	-1.04741311487232	Control	Cervical sample
0.214589254548353	-1.44553860338652	Breast cancer	Cervical sample
0.0434584652062682	-1.02290350022409	Control	Cervical sample
0.593921334016383	-1.2170425856082	Breast cancer	Cervical sample
