delta beta in cervical samples	delta beta in breast tissue at risk
-0.00279864506356797	-0.0053341182161889
-0.0304708088372629	0.0419186818024185
-0.0137282695698562	0.0107575988036979
-0.0431201807317107	0.01527410541004
-0.00227916071407108	-0.0520491463001286
0.00488075142805611	0.00173843743371072
0.00395315969648218	0.0219795166543692
-0.00684420325750307	0.00578057132187965
-0.0435527944585227	-0.0118584234047753
-0.00265982192952652	-0.0108654740846257
-0.0109671122816737	-0.00977157330081113
-0.0472059223998036	0.0283197790376047
0.00425325773253039	-0.00780064984549728
-0.0441648882362508	-0.00566067190199304
-0.00126465456637147	0.00118559353730601
-0.00142409463195873	0.00116401925756301
0.00034228079777315	0.00180424459261777
-0.000260383036977816	-0.000813165207592207
-0.00110279583029259	0.0015350966365418
-0.000353619162350813	-0.00110683939401973
-0.00210937544219092	0.0312378692802716
-0.000493670514779073	-0.00013989217548958
-0.0193607516443434	0.0156179670361642
-0.00188682026018806	-0.00110869465348397
0.000602696133841219	0.00551097757587102
0.00173886359650161	0.00299358677957464
-0.00052991804042022	0.00455933460509135
0.00241262279095233	0.00260852675967888
-0.000316177466616101	0.000322377354566087
0.000386603234504485	-0.000124919016190026
0.00249045088932098	0.0011451848477285
-0.000421442008993845	0.000764394169204841
-0.000589501643150206	-0.00270728710219266
-0.00101485993900367	0.000112978813797453
-0.000584244148149192	-0.000138094156985916
-0.00843636797730929	0.0188464120612237
0.000159236864966515	0.000399284518390976
0.000374771282875379	0.00104631463081595
0.00326727186190966	0.00272623158331587
0.00126544156270796	-0.0049707449930965
0.000348621422698248	0.000921534861892573
-0.000113019557131406	0.000174472752193528
-0.0128982332241464	0.0285300508744893
-0.00989533108367686	0.0229116821212319
-0.00452431807008733	0.00773608088894197
-0.0199483323944665	-0.00790673801289132
-0.0291614847800976	-0.0224768568904548
-0.00918981090155802	-0.0296198194410119
-0.0329041844690132	-0.0601043266900006
-0.0271251524107788	-0.00149158874922206
0.00224523780896143	-0.0170958690865091
-0.0134051324284921	-0.026133821137399
-0.0547688789115174	-0.0489139151101857
-3.23904544335119e-05	-0.0107506754722939
-0.0519665260704479	-0.0428954945896969
-0.0441633588924268	-0.0252604301508952
-0.0628411332304656	-0.0598735191690259
0.0168831418043165	-0.018323021863415
-0.000542209273684979	-0.023771875920559
0.00131553868506296	-0.0269963639374681
-0.000799679973565115	-0.0382275694988453
-0.00730463909082379	-0.0389653304295041
-0.0138364768442454	0.00878476336728662
-0.00141100745783078	0.00762851653803853
-0.050535137533921	0.027151496722973
-0.000480301021778526	-0.000566756114485367
-0.00172228506895797	-0.0123471676257479
-0.00104767847144516	-0.0134137344759555
-5.5505536082235e-05	-0.00362543936484584
0.00162958765030442	-0.00163936397578545
-0.000617873389579325	-0.000673191673120604
-0.0025356175251332	0.0173724141814893
-0.00121789851756329	-0.00835321828866237
-0.0343550630359986	0.0049254872152148
-0.0484807217378006	-0.0160090076677553
-0.0442243021452909	0.0378973592542329
-0.0312702039644371	-0.00259637244365984
-0.0325405015637625	-0.0557448030398623
-0.0489978188173112	0.0197235300293245
-0.0266102758201344	-0.0261372456069813
-0.0482842385425493	-0.0466208374850279
-0.0341339256043993	-0.00385916701477962
-0.0530947439914272	-0.0854944720104508
-0.000255295366406227	-0.0829018200384934
-0.00635432974082624	-0.00300398338634117
-0.024055240484851	-0.0165290284569399
-0.0542717508786514	-0.00841613781268014
-0.0557458055124402	-0.0538075738160484
-0.0669092405703824	-0.0218519069797239
-0.0404627082013629	-0.028423424641648
-0.0438551265599062	0.0604276124932681
-0.000307301365285496	0.000636050818511287
-0.000314083219149813	0.000236395791566014
-8.07256210110519e-05	-0.00036698843437093
0.000607092991977261	0.00170923562997901
-6.15073999258413e-05	0.0115191838151711
-9.4591090409225e-05	0.000773264960171896
0.000583319222544443	0.000580989154263963
-0.000427566525985315	0.0157142017717227
0.000327194373477967	0.000510158072746056
0.000248220816910706	-0.000953234000569941
0.000355963057315875	-0.00104116174202466
8.89713625493328e-05	0.00193820535220872
-0.0322660030792995	0.00890867605026419
-0.0500422986447255	0.00626681293363807
-0.0454714246722237	-0.0342793551213291
-0.0461962101167115	-0.0211206156480434
-0.0332771055697757	-0.0169169496516909
-0.0368124923669189	-0.0166278634229117
-0.0475336240793932	-0.054298228168475
-0.0160992763441197	-0.0477440334582834
-0.000208212154014203	-0.00231323657053128
7.76888151820011e-05	0.00016822479679837
-3.80392827526929e-05	-0.000728963048673495
0.000280949977176159	0.000194778887123105
2.13762658925719e-06	0.000577761525004012
0.000869725135719999	-0.000555006197487336
1.28882201551692e-05	0.00139147514697414
-0.000422823480779457	-0.000393842307275641
0.000576900893485693	-0.00684728098837412
0.001150734328107	0.00368256310507903
-0.000639296950039236	0.000216298396302373
-1.89704642222441e-05	-6.46865509573956e-05
-5.16664604968235e-05	8.4419219100176e-05
0.000538311332742306	0.000410209238986908
0.000363140435347041	5.25855577231324e-05
0.00771605267292755	0.0190584243339062
-0.000645000966327431	0.000962821936911645
0.000277405624670345	0.00100896111225745
-0.0399616640682605	-0.0548310363795362
-0.0530658585085025	-0.0470988143974382
-0.0251888415271262	-0.0452234488846562
-0.0482725215416285	-0.0257508222965036
-0.0443820873593943	-0.0158859991485427
-0.000162320495393352	0.00141744533119001
-0.0474970325213541	-0.0376835014719645
-0.00269301419396052	-0.0681845982872261
-0.00194452129786237	-0.0500061187230232
-0.0112339895562816	-0.00996275276337844
-1.18534382976838e-05	0.0019913163671446
-8.58923020296241e-06	-0.00178039302773986
-0.0561486259049127	-0.0572518473015898
-0.000442636555891756	0.0043352789115356
-0.00511299327946124	0.00249676334964943
-0.0319833536673992	-0.00597529078826486
0.00641143911459474	0.014528812574558
-0.0300529602840173	-0.00966004299283174
-0.0248326678303172	-0.0027649672187034
-0.00195738347512005	0.00150207135063803
-0.00350327151563079	0.0126444983197976
-0.0511739854350467	-0.0452846997755183
-0.0107276684963834	0.0127363647702575
-0.00480826294134956	0.00587528669663782
-0.0256447797488495	0.0103184554265839
-0.00523287193607121	0.00380463892742947
-0.00948415496013708	0.0194307223946026
-0.0159286934308977	0.00293641757489557
-0.0337474166538341	0.023447078149338
-0.000485394190700535	-0.000791069183222311
-0.0454881715574836	-0.0279067306412192
0.000355890313992482	-0.000773791237251888
-0.000279313940535104	0.00209023813394637
-0.00369490984676951	0.026791060243523
-0.0677156951720471	0.0256590739826313
0.00053718843977105	-0.000828123745622817
-0.00100116607569078	0.00714314410912623
-0.0674197722097709	0.0476336804257753
-0.0597828855276855	-0.0214664655466428
4.27280206991322e-05	-0.00125739414501535
-8.641753522819e-06	0.00067975675245972
0.00174445919357133	-0.00360086777004207
-0.000666235709036653	0.00208118474491509
-0.0514882961976358	-0.0220635567562573
0.000140322132951863	5.82854502197659e-05
0.000148691265960548	9.36777011954493e-05
-0.000253614811625381	-0.00290644908926203
0.00020105782177595	-0.00101861245359959
-0.00010709202901437	-0.00165141659741161
0.000203597971253421	0.000732519022670658
-0.00163329490680763	0.00280309243389283
0.000145997929309631	-0.000191278174800559
0.00410202747030586	0.0085668482254484
0.00396100833179685	0.000304639037742322
0.000204244621744825	0.00072511926003092
-0.000742991240580353	-0.00347678108575262
-0.035779272481019	-0.01026307336624
-0.0426846420599191	-0.0459956763906461
0.00658056086514947	-0.0397138433813039
0.00964184797625056	-0.0719891164856248
-5.68322616800454e-05	0.00100748184926203
3.21036224821616e-05	-0.00031347460005466
4.4921081141628e-05	-0.000554047238440689
9.47188379772455e-05	0.000156339014337401
-0.00019218443979397	0.00301832042147173
0.000419615345652463	-0.00102092548134033
0.0004828508788675	-0.0012759838989238
0.000660217728159728	-0.00259297389497034
0.0012006480870023	-0.00173733571175014
-3.79480465836704e-05	0.000923607202060847
-0.000128638681445527	0.000139373517781868
0.000641250666995892	0.00160889971927239
0.000274796482536362	0.00133929239675982
0.000327589004021113	0.00060775574668339
4.28630681625301e-05	-0.00158345562698312
-0.051335272183873	-0.0545672296775758
0.000371911150919731	-0.00168224489277613
-0.00079713303283626	-0.00130235898869283
-0.00115950490166162	0.000988476973285472
-0.000455077666364666	0.00254407928355073
0.000143344003580823	9.1818097133e-05
-0.000132659973702657	-0.000389598713061164
0.000127147807490544	-0.00115411330423804
0.00023005516331976	-0.000939800171311303
0.000222341539658198	-0.00211620322642432
0.000802987059954186	0.000904209938602893
0.00210379577318568	-0.00274153989612745
0.00048192514315171	-0.000737269657293663
-0.00891510649367289	-0.00642494888475209
-0.00230982007277869	0.0136895092015649
-0.0586621143818395	-0.0235798189382883
-0.0345329436312202	-0.0143173225969508
-0.0480139441105157	-0.0262508104627643
-0.0615294204190544	-0.00401768152147197
-0.00868630582437913	0.042581059062641
0.00595570651488986	-0.0432023991871395
9.99336716176087e-05	-0.000276773391764497
0.000724748539100456	-0.00110178559165893
-0.0494813255124207	-0.0317698955971826
-0.00389383862422765	-0.0231626415773252
-0.0210637500654542	0.0397913567134459
0.00385823373805604	0.00261108150966647
0.0362013712442115	0.0499926146770771
0.015517055244271	-0.015842112327323
0.0216826009310626	0.0362644501339021
-0.0376330662744585	-0.0332715564952408
-0.0291534262158323	0.00295234455231277
-0.0480378280905916	-0.0321283750112107
0.0219970336238346	-0.00267408564712746
-0.00058105514402107	-0.0233674471398826
0.000233904719922795	-0.00363664647528337
-0.0113253187743935	-0.00488511970047123
-0.0547530691082373	-0.0129789698763695
-0.00153290876042452	0.0228599941513166
9.71112182810135e-05	-0.000168175246199342
0.000319365094350224	0.000855058851539053
0.000801723988985481	-0.000187647532858045
0.000183548292062644	-0.000427891518104517
-0.000513109732423647	0.00349483672101392
-0.000188698967303794	0.00236765290711779
-0.0286001113224613	-0.0441180037687512
-0.0039486193929883	-0.0476827915126786
-0.055737267306976	-0.0314836320981404
-0.029957405826091	-0.0460378679804417
-0.0320581786986596	-0.028144577577112
0.0006577100704349	0.00581505801990183
-0.000314931795574295	-0.000514001089254961
0.0529336427873811	-0.00197263468721387
-0.0617078472513698	0.0611005842642234
-0.01126966346336	-0.0223809834094651
0.00514306920282359	-0.0367359861434049
-0.0101356645351318	-0.0323223306831353
0.0174486272885621	0.0820903338008698
0.00120524248687313	-0.0917990162768098
-0.000853165989757855	-0.0515983191111981
-0.0252127136610604	0.00457262771316969
-0.00158945716372309	0.00721860617325631
-0.00356658868508908	-0.00768815351925889
-0.0139155314030961	0.0271629202899495
0.0139904372644372	-0.023877642519444
-0.0133105354939832	-0.0669308326232846
-0.0086588853588776	-0.0321063772058784
-0.00219154233637728	-0.00398634507573875
0.00108470919092847	-0.0217527414623148
-0.0177576879803795	0.0422690438284299
0.0014459804959519	-0.00253586757838564
0.000278624609504188	-0.00124156637613307
-0.00259815288636694	-0.00540319706422453
-0.000384882497771997	0.00105966452017026
-0.000197694561800202	-0.000121600127607136
0.00011477836892386	0.0027171808658885
-3.65035093608697e-05	-0.00165688818010172
-0.0441742972087897	-0.0663303736316586
-0.0358750801033084	-0.0289954842441169
-0.00255570807692717	-0.0305034567999654
0.000258687523805701	-0.00140248576998902
-0.000127056722427188	-0.000649958707581494
0.000207733776785322	-0.000901093635685645
-0.00304273162564868	-0.0457922740833858
-0.0205168041957539	-0.0265504531234328
2.61239691901997e-05	0.00144767759473721
-0.00150098775094331	-0.000499897240419888
-0.00348839535528324	-0.000777394156033168
-0.00080567697253946	-0.0021538800398206
-0.000474488022349784	0.0177848792102048
-0.000510581773712956	-0.00230986086237233
-0.000745139626306107	-0.00222630774991773
-0.000842394020247678	-0.000373131306386118
-0.00061700168578142	-0.000865838665355091
-0.00018139242728191	0.00109172052348294
0.00112087745683756	0.000837016726855822
-0.0372973791820479	0.0256679085637735
0.000177547571834535	0.000596600522422074
9.99452078212434e-05	0.000902458102429105
0.000187287549168386	-4.66872308800166e-05
-0.00596261704399059	0.028504978738209
-0.0125924001235961	0.000331507003983211
-0.013258113587356	0.000527829580183742
-0.0530123484230727	-0.000208765797601651
-0.0120095431386455	-0.00846674712622203
-0.0514963086598847	0.0584022816927537
-0.0314935009463139	-0.0372665250745274
-0.0423650189372544	-0.000527631515210902
0.00157539181581694	0.00723545482232956
0.000357662132526065	-0.00179679860147371
-0.000136982369884736	0.00146077929858598
0.000722739404427217	-0.000978290280043877
-2.03660826326672e-05	0.00121949127801615
0.000211490070941941	-0.000632491463851565
0.000713810580613844	-0.00172799759249737
-0.0116859711614236	0.00576824084686606
-0.00324183212591563	0.00269209115045986
0.000320940443651111	-0.00110736915499732
-0.00597045697244949	0.0066223480919255
-7.741370386357e-05	0.00143846607011523
-0.0784307122309585	-0.0436230358936881
-0.00206242219043606	-0.00189536757447042
-0.000210720657388155	0.00368822324547784
-0.000300761376342242	-0.000894708926878828
0.000108989810040143	-0.00227553233303957
-0.00298197897396517	0.00140135116994722
0.000124717204534407	-0.000975896221639197
-0.000388674763423819	-0.00041619454846489
0.000534843432794516	0.00312465875267614
-0.000927831368271952	0.00016847993809813
0.00143854772477291	0.00116845219721352
-0.00187615906392828	-0.00179208257310459
-0.000562520555262975	0.000342709716713161
0.000421080717681235	-0.00188176831196457
0.000719686617393474	-0.000270692808619168
0.0051845632353395	-3.29313497602901e-05
0.000321513866518342	-0.000180862091659935
-0.000550219329325665	0.00433627732229407
-0.0202668560787482	-0.00725615402991237
-0.0140597709170068	0.0425719335527629
-0.0465163564021525	0.0132367150672868
-0.00629628127983084	0.0421735754061547
-0.0559055462532936	-0.040101389498285
-1.87081831529816e-05	0.00186683446806716
-0.000101333204430223	-0.000805653835172679
-3.86767531213427e-05	0.000380719318872791
0.00106871443086722	-0.00137838368208568
-0.00366245612917481	-0.0121361553524975
-0.0357764226757543	-0.0701514886300482
-0.0303316619999838	-0.0737566963370969
-0.0295712159837919	-0.020169651226331
-0.00348513206522444	-0.0457131670235491
-0.0458644165709806	-0.0830932813357651
-0.0115144853197282	-0.0146529355975475
-0.000995739542452578	0.0188922574152341
-0.0182302847222666	-0.00518135737475367
-0.0611715310316986	-0.0305394704925263
0.000349417168719161	-0.00344477874415332
0.000668887715459848	-0.000996287502044946
0.000172812693970365	-0.000144748378081544
-6.81334807238268e-05	-0.00146154430548216
-0.000118410681999331	-0.00291700654666079
0.000915638432278466	-0.000377723671522081
-0.000812690951519299	0.00682098722535567
-0.0340511112155009	0.00185715568872791
-0.0319731631648777	0.0125045600027706
-0.0384947330170711	0.00306270880191473
-0.00569105889837096	-0.00355975441494109
-0.00234388701212271	-0.00105325473525778
-0.00173875138093603	-0.00126272001413542
-0.00330346468329153	0.00121879843883328
0.000283126317707903	-0.0022054390639756
-0.00153160394252214	-0.000505526592012799
-0.000487756442476783	-0.00017622597464827
-0.00520465415262511	-0.000450597890497513
-0.000470532882073514	-0.00179568800265181
-0.000609825105610577	0.000111758077755583
-0.00202459258780638	0.0470322062397809
-0.000947646775863346	0.0220845837440859
0.000434331184159149	0.0155719403570539
-0.0271775018519996	-0.00682126156490448
-0.000352626578712491	0.00861285038332174
0.000300878453800862	0.0112076192152996
-0.000310666799640757	0.012933563667252
-0.0441737980245877	0.0241993123387648
0.0013185048136212	0.0378363001969036
-0.0348610433555314	0.0100909287974728
-0.0200553850023084	0.0200898099881427
0.000247624540778243	-0.00413066019534771
-0.000621816457226421	0.000568452654312759
-0.000239178761312304	-0.00109535234499525
0.000239387415910579	0.000264324585797676
0.000728896138637934	-0.000302416622979525
0.000126285575639559	-0.00102326007603317
0.000888246716610915	0.00208789864121831
0.00092365229208391	0.000621601185519363
-0.000258696785275989	0.000155631427899851
0.000935510391161305	-0.0009673999296522
-0.000610876377797637	0.0021034515129631
-1.9462225175005e-05	-0.000489430107865785
0.00016368782043507	-0.00013349271203459
0.000298914000228231	-0.000715187173150346
0.000165827491028035	-0.000269041634135748
0.000206403862781883	-0.000271461232333117
-0.00068840494624136	0.00200863136954634
-2.75407051993082e-05	0.000188270560649077
0.00073630148185691	-0.00176996824829092
-0.000191487860148779	0.000358717868501538
-0.00087722368194397	-0.000212637238815039
-0.000238898641130216	-0.00221511653777284
0.000111520975470774	-0.00167882948248677
8.04596562656301e-06	0.000856895850682351
-0.000169726163860618	-0.000542384306985935
0.000204409449428011	-0.0030766933024931
-0.0658403236215632	-0.0431360720966258
-0.0518617845594319	-0.0366957130650828
-0.000395174805856373	-0.000976606033693282
0.00012842829474158	-0.00131635512292382
0.000835871113663168	0.00226267060469713
0.000508254972653638	0.00097573739589828
-0.000249942959654186	-0.0016396076046402
0.00288168361451157	0.00368720415511017
-0.0023126303016785	0.0156833818882448
-0.0335758825414824	-0.078324430702708
-0.000162530110368507	-0.000571496085727576
-0.000137211588568088	0.000740347030849294
0.000586647120069145	0.000566211059846184
-0.00273596034012122	0.00361382822363376
0.00372044632670868	-0.000330160885334869
0.00182670378128607	0.00142853113336737
-0.0173012913793852	0.00511300570495312
-0.0231064303888965	0.0162590049487358
0.000357314779211432	0.000309462588080544
-0.0422334896558292	0.00966770910521725
-0.0411904066577458	-0.0317961451751512
-0.00112204200460825	-0.0329440429963284
-0.00247693767119805	-0.048831893913666
-0.0206288669168971	0.0192349540025323
-0.03538921634729	-0.0235507102443555
-0.0410905880210515	0.0351787415773057
-0.0342913805952414	-0.0054305563034554
-0.0433042596240695	-0.0464086243494394
-0.0493311570298534	-0.00766287951646782
0.00049357161761333	-0.00254965584579882
-0.0295745315922297	0.0331843496667088
-0.0560215663294652	-0.00617898139654594
-0.034606022778862	-0.0426549257269906
-0.0219570261364226	-0.00555888689878037
-0.0425768895645007	-0.0624112258515308
-0.0506257694971639	-0.0117449741361332
-0.00102117478281218	-0.0369870441215737
-0.0716241363477724	-0.00318943742248967
-0.0296446024460011	-0.00246910414845269
-0.0557244435893228	-0.0118053036130225
-0.0154558561376165	-0.0318753310602996
-0.00357311584013106	-0.00579662587308871
-0.0113043583322623	-0.0200657490747085
-0.0531849691962791	-0.00699725699185372
0.000296738058121419	-0.000352843905810592
0.000786829378284469	-0.00100104132855044
0.00240667058009204	1.87729223787639e-05
-0.00130292623776851	-0.0135259519192517
-0.000679295218532536	0.00187281319061475
-0.000348752131770012	-0.000357409299229504
-0.00014745812489645	-0.000718593232059341
-0.00016410941002927	0.00165752469883999
-0.0346965687004837	0.0215883638283189
-0.00377445319266467	-0.0500811134681624
2.1839315383021e-05	-0.011707013639821
0.00442232622267902	-0.0489669380299534
-0.0424185623789813	-0.0229173991401186
-0.0426803360070563	-0.0399874254940581
-0.0167777883824686	-0.00507923724621134
-0.0476901921635579	-0.0613662607767637
-0.00488031982505832	0.0105981027642089
-0.0423503740745505	-0.00869873581684383
-0.0361326360164268	-0.0411863226326629
-0.00214101348499133	0.0110801178623574
-0.0491517576208502	0.0234534505445529
-0.0607306928584254	0.00699695538282041
-0.033822573030449	-0.000217603754306628
0.000398702557499891	-0.00424849802257682
0.000564054403230201	0.00181778947947972
-0.000928507199424219	-0.000237395282574999
-0.000801140944436174	-0.077647266748611
-0.0457823406007216	-0.0271542693402456
-0.00145751063089567	0.00605268163192905
-0.00171944035356599	0.00622552561535702
-0.0478309532371812	-0.0303221077159651
-0.0506331340856792	-0.0752753146349808
-0.0292362266667907	0.00400661543055503
-0.0325234612223948	0.00250698629943114
-0.00450336288691444	0.0105315145140171
-0.0414085561725085	-0.0595239389623732
-0.00444791430496064	-0.0362438422055854
0.000521173000695534	0.00256084625101557
9.61086868709778e-05	0.00438959249779168
-3.18513743970961e-05	0.000256785049022851
0.00251147915352565	0.00081380404018656
-0.000521907635101671	0.00261805674092523
0.000689656135374722	0.00401873362038469
0.000164698497295852	-0.000146982190517649
0.000221833535813839	0.000781650637622538
0.000117869401346444	-0.0010265264770716
0.000559806761714547	0.000240861258311468
0.00033380557204574	-0.00107980774959208
0.00244883248074598	0.0178950623183931
0.000913791215204171	0.000366929064161199
2.59236242305672e-05	9.856114769069e-05
-0.000443645169962013	-0.000846671042184438
-0.0172138494244467	-0.0208944108707235
-0.0400582156695629	-0.0123407824553569
-0.00204972898318112	0.125689730282869
-0.0462803087841793	-0.0282257233966476
-0.00112356798459257	-0.038951849092513
0.000408803489731661	0.000166645037009793
6.89190347119319e-05	-1.64523286357819e-05
-0.00138412576917428	-0.00260171752827394
-0.000882811074736742	-0.000314981779486297
0.000256347321394478	-0.000568660097926759
-0.00244542916994971	-0.00211402090792114
0.000262916363477285	-0.000230283342929937
0.000519962505506386	0.000838368595344949
0.000277661318179119	0.0004576764039838
-5.50515203356361e-05	0.00259751428453092
0.000300622216727733	-0.00140916624787402
0.00236917529941707	0.000735070763748756
-0.000329907718042116	0.00203238041051474
-0.00171817884464226	0.00852484930645783
-0.000447530345464884	0.000665284465444525
0.00116135240478159	0.000674791259939581
-0.0367552998662904	-0.0279574136223233
-0.00438942356911179	-0.0229092398832649
0.000339151064531857	-0.000651206267535391
-0.0344953326427736	-0.0238552991162101
-0.00271672104639953	-0.00119911432579667
-0.0140767651213304	-0.02051165955705
-0.0145274138294049	0.0272561937939166
-0.0191440912251048	0.014153680664335
-0.029595064776949	0.0230268033630624
-0.0278566218278528	0.023619876984118
-0.0256893790784146	0.00509533680941779
-0.00580111666138267	0.00947523202391548
0.00292256225444081	0.00463362541514697
-0.0261137130728057	-0.0040655592507115
-0.00197974262483325	0.030947621534115
-0.0060694123619901	0.0177403311262573
-0.00126109350344639	0.0271636552223322
-0.00297122148439211	0.0465457726817678
-0.0264004671019331	-0.00521883957254385
-0.0412754166719024	-0.0724167635268456
-0.00102151332467226	-0.0343280080586057
-0.00930418781397813	-0.00486687600698343
0.00104437338675978	-0.0138776477956912
-0.0532339179013576	-0.027855432504465
-0.0279348132041433	0.0247898271008798
-0.0120469509803768	0.0214195245645004
-0.00706252723269318	-0.0183438276978646
-0.000380215836664692	-0.00066846276800038
-0.000516952916280282	-0.000990371362515834
0.000846194773111535	-0.00196226786619578
0.000269805403299073	0.00023418585195295
-0.000195603700209957	0.000246260846575011
-0.000298930810258464	7.92801476004537e-05
0.000209056606175376	0.00117630687329546
0.00422754718468474	0.0154752641410336
0.000271357724578758	0.00177007613545017
-0.0175535634198871	0.0320747340385868
-0.000897396975301112	-0.0105398303337173
-0.0400768301234422	0.0691665651753793
-0.0501634681776945	0.032069212038846
0.00176380106981277	-0.000944110672957285
-0.000145871632257972	-0.000885037513109315
0.000364606744219932	0.000123291771220613
-0.000512213863774102	-0.00201980832165201
-0.0511861473695151	0.0303360587867836
-0.00317214788098854	-0.00140541658185989
-0.00263124128360082	0.00260603113563401
-0.00103706074738229	0.00195767228694826
-0.000359923900188394	0.00352392239152684
0.000706614995757776	0.00576725079419974
0.0033556020951187	0.00845146790071574
4.07429258353527e-05	-0.000352127528560054
0.000351352770816778	-0.00274378629175363
7.04888386979727e-05	-0.00045753776485823
0.00179531281689307	-0.00214619684899929
-0.00296042648021967	0.000644354613403592
-8.26106010359123e-07	-0.00282046928906726
0.000626892821579648	-0.00204401159977195
3.41722095452152e-05	-0.00242364031647701
0.000102272988714947	-0.00128755769139393
0.000410999999025812	-0.00177123809486528
0.00290143220351446	-0.0258650169952457
-0.0165693118101951	0.000964173469645307
-0.0632250955173891	0.0270162797167135
0.0101239752468895	0.0234892941212372
-0.0297197379757248	-0.0655967964338731
0.00511999109106752	0.0149854086461689
0.0017912427138272	-0.00207824472068981
1.79075970897502e-05	-0.0171297478769342
-0.0250397846280407	0.038109383443677
-9.4228578699649e-05	-0.00198224875023361
0.000185963204138974	-0.00242652457155152
0.011397464952206	0.0193328339412775
-0.00596878549362689	0.0353478606995279
0.00360986068655976	0.00258543607834092
-0.0014512901465594	0.0159430641963025
0.000553505850135805	6.49140913532333e-05
-0.0531662382546789	-0.0251432225721735
-0.0361735942616664	0.0290565544095708
-0.0303587253571768	-0.0385527802092398
-0.0356491523843575	-0.0445783644593111
-0.00521841892078202	0.0493382678468968
-0.00876301310087918	-0.0291134144197677
0.0106592824502688	-0.000759166817706824
-0.0582272684163986	-0.0731157986912534
-0.00408664540036796	-0.0250401723775501
0.000375052452064567	0.00374771087058758
-0.0113099177104045	0.00299922798295587
-0.00375356660039525	0.00331899668779927
4.59101911131979e-05	-0.00115831126128373
-0.000222320973316918	0.000470586561696833
0.000149784342736985	0.00124609592434775
0.000269426745950232	0.000150427033628782
0.000252326434681316	0.00128896586862761
0.000750931670114946	-0.00100730408446181
-0.00021324023788428	0.000644564960153197
0.000713060264371367	-0.000637300856704562
-1.50016114927563e-05	-0.000423983239828675
0.00031902670381714	-0.000447649332003745
-0.000572702033813918	-0.000266439429248339
0.000605467507770237	0.000515640325582146
-0.0206255653209628	0.0348745974399007
-0.0220316988203366	-0.0525909515228266
0.0157626678385713	-0.085548614916829
-0.0540491497255193	0.000735724494444034
-0.0147409319056364	0.00227553769224791
-0.0550185083979932	-0.0406050621399966
-0.0155534578407942	-0.0323227861144308
-0.00305049995095754	-0.0405918569313686
0.00126508477697436	-0.00124264752431154
0.00121949160991174	-0.0123694919924296
0.00561025902824817	-0.00864089436992826
0.000674281739361952	-0.00406006395791957
0.00102996091725074	0.00040878557342511
0.000162482381240323	-0.00174204186919218
0.000504304345138786	-0.003959408599118
0.000772600103296543	0.00774449544280659
0.000651581095787467	-0.00333807208199408
0.000277366749347589	-0.00365796779599996
-7.0665002521883e-05	-0.000855484315241158
0.00186026453269705	-0.0015661986196847
-0.00039000416251218	-0.00337617471956596
0.000278124248038115	-0.00391502121788182
-0.00173171727091879	0.00777235627448216
0.00197712876511904	0.00160715863547249
-0.000544684738152643	0.00110055275777981
-0.000536887426279914	-0.00209780443024569
0.000202429300704774	-0.00147530813550034
-0.00154924592416692	-0.00125578249901475
3.31157094732755e-05	1.6326388245811e-05
0.000277859157792798	0.00156929695203914
7.10209835848401e-05	0.000645634818953147
0.00102410293379589	0.000289820351464042
0.00543448419998571	-0.0542778874593077
-0.00263495396409487	0.00355520051534763
-0.00342725884428936	0.00354785502961191
-0.000776564750387638	-0.00143167389902168
-0.00496625950028176	0.0186390127130671
0.000266132948837507	0.000203657134162635
0.00130536785370488	0.000436248503146986
0.000435455512982155	-0.000263656457520786
-0.0680451143840717	-0.00484393749470036
-0.0122596102187472	-0.0400186386785307
-0.0478141405479687	0.0567353476254309
-0.000127385694615713	0.00231160519306644
-0.00104114031056561	0.00220863800547196
-0.00160209209081249	0.023686323955344
-0.0121535472593434	0.020584044999997
0.000832269560298915	0.0138043692165872
-0.0555399676604084	-0.0172016271121331
0.00017561396150198	0.0211285250396898
-0.000759737481213066	0.01160102770956
-1.73181290683867e-05	0.0132390932368311
-0.00039652146927658	0.0218763818908189
-0.0448173217418989	-0.0126969882336607
-0.00858593539190466	-0.102067351180982
-0.0260599858136773	-0.0104045132639873
-0.0020078953119136	-0.0147608773073769
0.0249424570929756	0.0312076657139896
-0.00180710672645232	0.00810894300736568
-0.000536591827678266	-0.000983780967943527
0.00082041266208497	0.000271373046213649
0.00165864106161414	0.00369672073121187
-0.000848349657985872	0.00257342526617403
0.000627984884617822	0.0154656492386897
6.50701721020136e-05	0.000892140029861176
-0.00102682743585578	0.0393624529026814
0.000488959095211336	-0.00134644227965964
0.00168676097302689	-0.00425292337212602
-0.00156706948306984	-0.0129529223887146
-0.010329697658246	-0.0219054701033845
-0.000906244266197669	0.00214156877305371
-0.042362949062089	0.0136046445432687
-0.0411822173565171	0.00601536970010536
-0.00775900205670532	-0.045203892329975
-0.020780908090912	-0.0389849367396211
0.0131651413030798	0.0064424954781378
0.0199969527805427	0.067400831442054
-0.0403655731703076	-0.0398203953070064
0.000529684560661851	0.00263067358628595
0.00048006597259681	0.00223905809215728
-0.000796989766464803	0.00227150773362585
0.00018499849173054	-0.00121346686272797
0.00101953077518159	0.00200379917836448
1.16091469325799e-05	0.000273003997319981
0.00395084159668253	0.00151410988622958
0.000138038820190121	-0.00182359501687342
-6.55805326641758e-05	-0.0002309750220082
